Date,my_state,Sentiment_score,#_of_likes,verified,#_of_followers,RetweetCount,state_long,cases,deaths,time,time_delayed_by_7days
2020-03-01,ok,-0.11635384615384615,2.5961538461538463,0.07692307692307693,8305.365384615385,1.5576923076923077,oklahoma,0,0,2020.1671232876713,2020.1479452054793
2020-03-01,or,-0.02386153846153846,5.376518218623482,0.0728744939271255,6814.635627530364,1.9068825910931173,oregon,2,0,2020.1671232876713,2020.1479452054793
2020-03-01,pa,-0.008619574468085114,1.8595744680851063,0.05531914893617021,20675.753191489363,0.6,pennsylvania,0,0,2020.1671232876713,2020.1479452054793
2020-03-01,ri,0.09373695652173918,13.043478260869565,0.15217391304347827,16310.934782608696,5.956521739130435,rhode island,2,0,2020.1671232876713,2020.1479452054793
2020-03-01,sc,-0.1967045454545455,1.318181818181818,0.09090909090909093,5782.363636363636,0.09090909090909093,south carolina,0,0,2020.1671232876713,2020.1479452054793
2020-03-01,sd,0.2128,0.6666666666666666,0.0,1656.5,0.5,south dakota,0,0,2020.1671232876713,2020.1479452054793
2020-03-01,tn,-0.08740530973451327,1.7079646017699115,0.035398230088495575,8527.867256637168,0.3805309734513274,tennessee,0,0,2020.1671232876713,2020.1479452054793
2020-03-01,tx,-0.054248863636363664,12.710227272727273,0.10416666666666667,16681.344696969696,5.617424242424242,texas,11,0,2020.1671232876713,2020.1479452054793
2020-03-01,ut,-0.1225891304347826,721.8913043478261,0.15217391304347827,61038.391304347824,73.65217391304348,utah,1,0,2020.1671232876713,2020.1479452054793
2020-03-01,va,-0.0845556962025316,6.7215189873417724,0.05063291139240506,14182.841772151896,2.1962025316455698,virginia,0,0,2020.1671232876713,2020.1479452054793
2020-03-01,vt,-0.20433076923076926,17.0,0.3461538461538461,58919.26923076923,5.538461538461538,vermont,0,0,2020.1671232876713,2020.1479452054793
2020-03-01,wa,-0.015018960674157306,8.662921348314606,0.14747191011235955,36878.8047752809,3.879213483146068,washington,17,3,2020.1671232876713,2020.1479452054793
2020-03-01,wi,-0.019133695652173932,2.1630434782608696,0.03260869565217391,4359.141304347826,0.8586956521739131,wisconsin,1,0,2020.1671232876713,2020.1479452054793
2020-03-01,wv,-0.2468857142857143,6.2857142857142865,0.0,7469.0,2.7857142857142856,west virginia,0,0,2020.1671232876713,2020.1479452054793
2020-03-01,wy,-0.12598333333333336,0.16666666666666666,0.0,394.83333333333326,0.16666666666666666,wyoming,0,0,2020.1671232876713,2020.1479452054793
2020-03-02,ak,0.0007187499999999902,2.4375,0.09375,13742.375,0.9375,alaska,0,0,2020.1698630136987,2020.150684931507
2020-03-02,al,-0.02094962962962962,3.081481481481481,0.2888888888888889,34613.08148148148,1.0518518518518518,alabama,0,0,2020.1698630136987,2020.150684931507
2020-03-02,ar,-0.025109999999999997,1.8,0.125,15058.7,0.975,arkansas,0,0,2020.1698630136987,2020.150684931507
2020-03-02,az,-0.012529012345679012,12.691358024691358,0.07407407407407407,9365.592592592591,1.5925925925925926,arizona,1,0,2020.1698630136987,2020.150684931507
2020-03-02,ca,-0.004504556354916063,27.104716227018386,0.09352517985611512,17929.565147881694,7.171063149480416,california,38,0,2020.1698630136987,2020.150684931507
2020-03-02,co,0.0053170542635659,5.794573643410852,0.08139534883720931,22540.0503875969,1.8875968992248064,colorado,0,0,2020.1698630136987,2020.150684931507
2020-03-02,ct,0.08879805825242712,11.407766990291266,0.2233009708737864,21130.81553398058,3.9805825242718447,connecticut,0,0,2020.1698630136987,2020.150684931507
2020-03-02,de,-0.10489625,2.125,0.025,2049.5625,0.55,delaware,0,0,2020.1698630136987,2020.150684931507
2020-03-02,fl,0.029476394849785426,3.770386266094421,0.10622317596566523,9649.690987124464,2.1909871244635197,florida,2,0,2020.1698630136987,2020.150684931507
2020-03-02,ga,-0.021537339055794,2.8497854077253217,0.08583690987124462,10645.849785407725,1.0257510729613737,georgia,2,0,2020.1698630136987,2020.150684931507
2020-03-02,hi,-0.13213928571428574,1.3392857142857142,0.03571428571428571,3398.232142857143,0.5178571428571429,hawaii,0,0,2020.1698630136987,2020.150684931507
2020-03-02,ia,-0.017901754385964905,1.368421052631579,0.15789473684210525,5944.263157894738,0.3684210526315789,iowa,0,0,2020.1698630136987,2020.150684931507
2020-03-02,id,0.02561388888888887,3.7222222222222223,0.08333333333333333,3819.472222222222,1.75,idaho,0,0,2020.1698630136987,2020.150684931507
2020-03-02,il,0.03273239875389406,25.694704049844237,0.08722741433021806,7373.554517133956,8.292834890965732,illinois,4,0,2020.1698630136987,2020.150684931507
2020-03-02,in,-0.04812340425531916,14.331914893617025,0.08936170212765958,462377.8638297872,7.159574468085108,indiana,0,0,2020.1698630136987,2020.150684931507
2020-03-02,ks,0.01862343749999999,2.6875,0.125,9607.484375,1.109375,kansas,0,0,2020.1698630136987,2020.150684931507
2020-03-02,ky,-0.0606263157894737,2.1842105263157894,0.03947368421052632,5711.460526315788,0.4078947368421053,kentucky,0,0,2020.1698630136987,2020.150684931507
2020-03-02,la,-0.01314646464646465,5.7474747474747465,0.1414141414141414,8678.101010101009,1.9898989898989896,louisiana,0,0,2020.1698630136987,2020.150684931507
2020-03-02,ma,-0.022403395061728386,5.466049382716049,0.10493827160493828,7767.910493827159,2.1111111111111107,massachusetts,2,0,2020.1698630136987,2020.150684931507
2020-03-02,md,0.0048814814814814745,6.359788359788361,0.06878306878306878,21036.04761904762,2.619047619047619,maryland,0,0,2020.1698630136987,2020.150684931507
2020-03-02,me,-0.14865,2.05,0.05,3620.625,0.5625,maine,0,0,2020.1698630136987,2020.150684931507
2020-03-02,mi,-0.04248054298642533,10.384615384615383,0.06334841628959276,7107.276018099547,3.1628959276018103,michigan,0,0,2020.1698630136987,2020.150684931507
2020-03-02,mn,0.04044973544973544,6.6719576719576725,0.06349206349206349,15201.994708994707,1.9576719576719577,minnesota,0,0,2020.1698630136987,2020.150684931507
2020-03-02,mo,0.08644871794871797,1.5299145299145298,0.05128205128205128,5301.145299145299,0.4358974358974359,missouri,0,0,2020.1698630136987,2020.150684931507
2020-03-02,ms,-0.01812500000000002,4.333333333333333,0.04166666666666666,2489.25,1.2083333333333333,mississippi,0,0,2020.1698630136987,2020.150684931507
2020-03-02,mt,0.14966857142857146,3.2,0.028571428571428567,3038.628571428572,0.9428571428571428,montana,0,0,2020.1698630136987,2020.150684931507
2020-03-02,nc,0.0250695945945946,4.6824324324324325,0.060810810810810814,7663.2770270270275,1.5878378378378382,north carolina,0,0,2020.1698630136987,2020.150684931507
2020-03-02,nd,-0.11020000000000003,2.625,0.125,3914.125,1.25,north dakota,0,0,2020.1698630136987,2020.150684931507
2020-03-02,ne,-0.046276190476190485,2.126984126984127,0.15873015873015872,16363.253968253966,0.4761904761904762,nebraska,13,0,2020.1698630136987,2020.150684931507
2020-03-02,nh,0.06959714285714286,1.4857142857142858,0.11428571428571427,8554.714285714286,1.1142857142857143,new hampshire,1,0,2020.1698630136987,2020.150684931507
2020-03-02,nj,0.0074672413793103595,2.8189655172413794,0.09482758620689656,5390.508620689655,1.0258620689655171,new jersey,0,0,2020.1698630136987,2020.150684931507
2020-03-02,nm,-0.11911739130434786,1.0869565217391304,0.0,1966.9565217391305,0.3478260869565217,new mexico,0,0,2020.1698630136987,2020.150684931507
2020-03-02,nv,-0.047463291139240506,2.367088607594937,0.0759493670886076,18846.354430379743,1.1139240506329111,nevada,0,0,2020.1698630136987,2020.150684931507
2020-03-02,ny,0.058240581717451514,25.537396121883656,0.15512465373961218,108844.7049861496,8.8601108033241,new york,1,0,2020.1698630136987,2020.150684931507
2020-03-02,oh,-0.035456326530612245,2.0122448979591843,0.08979591836734692,8712.963265306122,0.7755102040816326,ohio,0,0,2020.1698630136987,2020.150684931507
2020-03-02,ok,0.005181818181818197,64.71428571428571,0.012987012987012988,7002.25974025974,8.948051948051948,oklahoma,0,0,2020.1698630136987,2020.150684931507
2020-03-02,or,0.017362634408602137,3.2096774193548385,0.13978494623655913,11028.68010752688,1.4677419354838708,oregon,2,0,2020.1698630136987,2020.150684931507
2020-03-02,pa,-0.0010502941176470679,6.444117647058825,0.1264705882352941,20714.63235294117,1.7647058823529411,pennsylvania,0,0,2020.1698630136987,2020.150684931507
2020-03-02,ri,0.08206000000000001,1.5666666666666669,0.2,2909.3,1.3666666666666667,rhode island,2,0,2020.1698630136987,2020.150684931507
2020-03-02,sc,0.044356338028169004,1.2816901408450705,0.11267605633802814,5985.464788732394,0.5211267605633803,south carolina,0,0,2020.1698630136987,2020.150684931507
2020-03-02,sd,0.10672,1.9,0.2,15749.1,0.6,south dakota,0,0,2020.1698630136987,2020.150684931507
2020-03-02,tn,-0.07051764705882348,2.6544117647058822,0.05147058823529412,7455.308823529412,1.4632352941176472,tennessee,0,0,2020.1698630136987,2020.150684931507
2020-03-02,tx,0.0181273607748184,25.46489104116223,0.09564164648910413,16603.526634382568,13.560532687651332,texas,11,0,2020.1698630136987,2020.150684931507
2020-03-02,ut,-0.0085150684931507,7.013698630136986,0.1506849315068493,20752.09589041096,1.5753424657534247,utah,1,0,2020.1698630136987,2020.150684931507
2020-03-02,va,-0.05428641114982579,4.588850174216028,0.05923344947735192,34385.01045296167,1.6550522648083623,virginia,0,0,2020.1698630136987,2020.150684931507
2020-03-02,vt,-0.03377115384615385,10.788461538461537,0.17307692307692307,18919.73076923077,6.0,vermont,0,0,2020.1698630136987,2020.150684931507
2020-03-02,wa,-0.008955649500384315,19.986164488854726,0.16756341275941586,92128.64181398923,7.282090699461952,washington,23,6,2020.1698630136987,2020.150684931507
2020-03-02,wi,0.03215428571428571,2.8952380952380947,0.0380952380952381,3947.0857142857135,1.3619047619047622,wisconsin,1,0,2020.1698630136987,2020.150684931507
2020-03-02,wv,0.0176357142857143,5.142857142857143,0.2857142857142857,20561.714285714286,0.7142857142857143,west virginia,0,0,2020.1698630136987,2020.150684931507
2020-03-02,wy,-0.07816999999999999,0.5,0.0,906.4,0.5,wyoming,0,0,2020.1698630136987,2020.150684931507
2020-03-03,ak,0.08514901960784313,2.176470588235294,0.0784313725490196,11809.901960784311,0.9411764705882352,alaska,0,0,2020.172602739726,2020.1534246575343
2020-03-03,al,0.04233577235772359,3.8211382113821135,0.23577235772357724,23149.040650406503,1.1626016260162602,alabama,0,0,2020.172602739726,2020.1534246575343
2020-03-03,ar,-0.042577777777777784,0.9074074074074074,0.07407407407407407,11772.703703703704,0.5370370370370371,arkansas,0,0,2020.172602739726,2020.1534246575343
2020-03-03,az,0.002153061224489791,3.474489795918368,0.09183673469387756,9176.877551020407,1.0459183673469388,arizona,2,0,2020.172602739726,2020.1534246575343
2020-03-03,ca,-0.04840042219541619,24.73522316043426,0.08624849215922799,18379.548250904703,8.494571773220747,california,45,0,2020.172602739726,2020.1534246575343
2020-03-03,co,0.07449839228295821,4.598070739549839,0.10289389067524116,12772.974276527331,1.180064308681672,colorado,0,0,2020.172602739726,2020.1534246575343
2020-03-03,ct,-0.03933984962406014,9.240601503759398,0.08270676691729323,16676.90977443609,1.7669172932330828,connecticut,0,0,2020.172602739726,2020.1534246575343
2020-03-03,de,-0.009702752293577959,2.7706422018348618,0.027522935779816515,4883.587155963302,0.7798165137614679,delaware,0,0,2020.172602739726,2020.1534246575343
2020-03-03,fl,-0.001770087609511902,7.714643304130162,0.09136420525657073,8832.10763454318,3.2490613266583233,florida,3,0,2020.172602739726,2020.1534246575343
2020-03-03,ga,0.059479136690647465,4.693045563549161,0.11990407673860913,25355.1654676259,2.3788968824940047,georgia,2,0,2020.172602739726,2020.1534246575343
2020-03-03,hi,-0.0007913043478260723,114.76811594202898,0.08695652173913042,30318.985507246376,23.869565217391305,hawaii,0,0,2020.172602739726,2020.1534246575343
2020-03-03,ia,-0.058411956521739125,1.2173913043478262,0.13043478260869565,8991.83695652174,0.5108695652173914,iowa,0,0,2020.172602739726,2020.1534246575343
2020-03-03,id,-0.01555454545454546,2.9393939393939394,0.10606060606060606,5774.712121212122,1.5151515151515151,idaho,0,0,2020.172602739726,2020.1534246575343
2020-03-03,il,0.005202335456475578,9.938428874734608,0.09129511677282376,30495.528662420387,3.9384288747346066,illinois,4,0,2020.172602739726,2020.1534246575343
2020-03-03,in,-0.008062540716612391,6.5016286644951125,0.08306188925081433,375041.835504886,1.9201954397394136,indiana,0,0,2020.172602739726,2020.1534246575343
2020-03-03,ks,-0.016607971014492757,4.217391304347826,0.18115942028985507,15477.688405797102,1.4492753623188406,kansas,0,0,2020.172602739726,2020.1534246575343
2020-03-03,ky,-0.00467375886524824,2.879432624113475,0.18439716312056734,11134.673758865249,0.7234042553191491,kentucky,0,0,2020.172602739726,2020.1534246575343
2020-03-03,la,0.003180000000000002,1.6466666666666667,0.05333333333333334,5453.553333333333,0.4666666666666667,louisiana,0,0,2020.172602739726,2020.1534246575343
2020-03-03,ma,0.05645503875968995,26.78294573643411,0.12403100775193797,18110.1834625323,9.839793281653746,massachusetts,2,0,2020.172602739726,2020.1534246575343
2020-03-03,md,0.007923643410852702,31.86821705426357,0.13565891472868216,13415.751937984496,8.844961240310077,maryland,0,0,2020.172602739726,2020.1534246575343
2020-03-03,me,-0.09133867924528302,2.7358490566037736,0.018867924528301886,3435.3584905660377,0.7735849056603774,maine,0,0,2020.172602739726,2020.1534246575343
2020-03-03,mi,0.01821223628691983,5.194092827004218,0.059071729957805914,3506.7383966244724,1.3291139240506329,michigan,0,0,2020.172602739726,2020.1534246575343
2020-03-03,mn,0.009801941747572814,3.470873786407767,0.06310679611650485,11073.873786407768,0.8300970873786407,minnesota,0,0,2020.172602739726,2020.1534246575343
2020-03-03,mo,-0.035481818181818184,7.260606060606062,0.10303030303030304,9395.757575757576,1.1636363636363636,missouri,0,0,2020.172602739726,2020.1534246575343
2020-03-03,ms,-0.07754827586206896,1.3448275862068966,0.06896551724137931,6808.517241379312,0.1724137931034483,mississippi,0,0,2020.172602739726,2020.1534246575343
2020-03-03,mt,-0.02231333333333333,49.03333333333333,0.08333333333333333,20870.316666666666,11.716666666666667,montana,0,0,2020.172602739726,2020.1534246575343
2020-03-03,nc,0.11717792642140468,10.688963210702342,0.1806020066889632,15186.016722408027,5.147157190635451,north carolina,1,0,2020.172602739726,2020.1534246575343
2020-03-03,nd,0.09026363636363637,3.9090909090909087,0.3636363636363637,19436.31818181818,0.9545454545454546,north dakota,0,0,2020.172602739726,2020.1534246575343
2020-03-03,ne,0.037342857142857136,3.4025974025974026,0.12987012987012986,13154.090909090908,0.4545454545454545,nebraska,13,0,2020.172602739726,2020.1534246575343
2020-03-03,nh,0.12628421052631578,3.3421052631578947,0.10526315789473684,6996.078947368421,1.7894736842105263,new hampshire,2,0,2020.172602739726,2020.1534246575343
2020-03-03,nj,-0.044163076923076916,3.0307692307692307,0.06923076923076922,10782.284615384615,1.2615384615384615,new jersey,0,0,2020.172602739726,2020.1534246575343
2020-03-03,nm,0.042226,1.86,0.02,1591.08,0.24,new mexico,0,0,2020.172602739726,2020.1534246575343
2020-03-03,nv,-0.0427940170940171,1.9230769230769231,0.07692307692307693,12391.48717948718,0.6581196581196581,nevada,0,0,2020.172602739726,2020.1534246575343
2020-03-03,ny,0.004106512141280369,12.724061810154526,0.16997792494481234,86108.99668874172,4.312362030905077,new york,2,0,2020.172602739726,2020.1534246575343
2020-03-03,oh,0.028513749999999987,10.9,0.10625,13260.590625,2.003125,ohio,0,0,2020.172602739726,2020.1534246575343
2020-03-03,ok,0.015552040816326525,7.6224489795918355,0.030612244897959183,6496.091836734694,2.9285714285714284,oklahoma,0,0,2020.172602739726,2020.1534246575343
2020-03-03,or,0.017169026548672573,11.438053097345133,0.11946902654867254,22004.58407079646,2.856194690265487,oregon,2,0,2020.172602739726,2020.1534246575343
2020-03-03,pa,0.041701843317972366,3.5737327188940093,0.09216589861751152,9987.852534562211,1.4101382488479262,pennsylvania,0,0,2020.172602739726,2020.1534246575343
2020-03-03,ri,0.09451153846153848,11.923076923076925,0.21153846153846154,3076.3461538461543,5.519230769230768,rhode island,2,0,2020.172602739726,2020.1534246575343
2020-03-03,sc,-0.1317336734693878,2.091836734693877,0.051020408163265314,5059.520408163266,0.5714285714285714,south carolina,0,0,2020.172602739726,2020.1534246575343
2020-03-03,sd,0.15159375000000005,2.25,0.25,13824.9375,1.5625,south dakota,0,0,2020.172602739726,2020.1534246575343
2020-03-03,tn,0.009401562500000007,2.4453125,0.0546875,4418.78125,0.7578125,tennessee,0,0,2020.172602739726,2020.1534246575343
2020-03-03,tx,-0.044900842105263176,5.843157894736843,0.1031578947368421,16715.804210526316,1.6463157894736842,texas,11,0,2020.172602739726,2020.1534246575343
2020-03-03,ut,0.01266181818181818,3.118181818181818,0.20909090909090908,12002.709090909091,0.6454545454545455,utah,1,0,2020.172602739726,2020.1534246575343
2020-03-03,va,-0.0063640866873065,5.046439628482972,0.08978328173374613,25546.81424148607,1.6594427244582044,virginia,0,0,2020.172602739726,2020.1534246575343
2020-03-03,vt,0.007488059701492532,74.41791044776119,0.19402985074626866,28943.089552238805,26.28358208955224,vermont,0,0,2020.172602739726,2020.1534246575343
2020-03-03,wa,0.02520818937939862,277.1669865642994,0.18042226487523996,30889.5380678183,88.31989763275752,washington,32,10,2020.172602739726,2020.1534246575343
2020-03-03,wi,-0.06588411764705883,2.5176470588235293,0.029411764705882356,4027.364705882353,0.7588235294117647,wisconsin,1,0,2020.172602739726,2020.1534246575343
2020-03-03,wv,-0.13158888888888887,2.2222222222222223,0.1111111111111111,3162.333333333333,1.7777777777777777,west virginia,0,0,2020.172602739726,2020.1534246575343
2020-03-03,wy,0.048128571428571416,0.7857142857142857,0.0,1807.2142857142856,0.35714285714285715,wyoming,0,0,2020.172602739726,2020.1534246575343
2020-03-04,ak,0.05026382978723405,2.1702127659574466,0.0851063829787234,10871.31914893617,0.6808510638297872,alaska,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,al,0.0629330357142857,6.375,0.1875,21282.866071428565,2.4107142857142856,alabama,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,ar,-0.07919130434782608,1.326086956521739,0.08695652173913042,4912.152173913043,0.2391304347826087,arkansas,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,az,-0.015247422680412362,2.304123711340206,0.07731958762886597,5241.711340206186,0.788659793814433,arizona,2,0,2020.1753424657534,2020.1561643835616
2020-03-04,ca,-0.019056631366616242,16.363590519415027,0.10237014624306606,21083.431164901664,4.54160363086233,california,55,1,2020.1753424657534,2020.1561643835616
2020-03-04,co,-0.017778832116788327,4.591240875912408,0.10583941605839416,16974.38686131387,0.9452554744525548,colorado,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,ct,0.011145588235294128,3.0661764705882355,0.125,22749.970588235294,1.0441176470588236,connecticut,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,de,-0.01500810810810811,7.81981981981982,0.06306306306306306,39468.07207207207,3.072072072072072,delaware,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,fl,0.004533911882510007,4.1975967957276366,0.08411214953271028,13927.570093457944,1.1695594125500668,florida,3,0,2020.1753424657534,2020.1561643835616
2020-03-04,ga,0.03908679245283018,3.679245283018868,0.0889487870619946,11912.8679245283,1.490566037735849,georgia,2,0,2020.1753424657534,2020.1561643835616
2020-03-04,hi,0.003998305084745768,183.49152542372883,0.11864406779661014,30119.644067796613,24.22033898305085,hawaii,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,ia,0.06631612903225806,2.661290322580645,0.2419354838709677,13943.225806451614,0.967741935483871,iowa,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,id,0.07206976744186047,0.8837209302325582,0.02325581395348837,6067.209302325581,0.5348837209302325,idaho,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,il,0.034784090909090966,4.303719008264463,0.13429752066115702,26844.652892561982,1.512396694214876,illinois,4,0,2020.1753424657534,2020.1561643835616
2020-03-04,in,-0.00915578125,6.8390625,0.0796875,302650.8875,4.015625,indiana,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,ks,0.0653755102040816,7.83673469387755,0.1326530612244898,5967.2551020408155,1.3673469387755102,kansas,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,ky,-0.02488285714285715,12.38095238095238,0.11428571428571427,5795.961904761904,7.1047619047619035,kentucky,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,la,0.016723125000000002,2.08125,0.1,4200.75625,0.78125,louisiana,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,ma,0.03989805825242716,5.16747572815534,0.08980582524271845,9362.233009708738,1.412621359223301,massachusetts,2,0,2020.1753424657534,2020.1561643835616
2020-03-04,md,0.05600288065843618,6.794238683127572,0.11934156378600826,26628.732510288068,3.349794238683128,maryland,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,me,-0.02712946428571426,3.625,0.04464285714285714,5911.267857142857,1.5535714285714286,maine,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,mi,0.026142796610169498,32.233050847457626,0.03389830508474576,6961.25,7.4025423728813555,michigan,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,mn,-0.03892700000000001,2.54,0.08,16349.68,0.755,minnesota,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,mo,0.10809119999999996,2.8560000000000003,0.11199999999999999,5472.504,1.16,missouri,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,ms,0.02999615384615385,1.2307692307692308,0.038461538461538464,7490.423076923077,0.8461538461538461,mississippi,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,mt,0.008854901960784303,0.9215686274509804,0.0196078431372549,3697.490196078432,0.35294117647058826,montana,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,nc,0.05026806083650186,3.5513307984790874,0.18631178707224336,16128.433460076045,1.361216730038023,north carolina,1,0,2020.1753424657534,2020.1561643835616
2020-03-04,nd,0.07410625,2.3125,0.1875,15544.8125,0.625,north dakota,0,0,2020.1753424657534,2020.1561643835616
2020-03-04,ne,0.006755172413793105,1.6034482758620692,0.08620689655172414,5312.396551724139,0.8275862068965517,nebraska,13,0,2020.1753424657534,2020.1561643835616
2020-03-04,nh,0.19349444444444444,1.9259259259259256,0.0925925925925926,12680.62962962963,0.8888888888888888,new hampshire,2,0,2020.1753424657534,2020.1561643835616
